Gene Name,S1_MS1 precursor area,S10_MS1 precursor area,S11_MS1 precursor area,S12_MS1 precursor area,S13_MS1 precursor area,S14_MS1 precursor area,S15_MS1 precursor area,S16_MS1 precursor area,S17_MS1 precursor area,S18_MS1 precursor area,S19_MS1 precursor area,S2_MS1 precursor area,S20_MS1 precursor area,S21_MS1 precursor area,S22_MS1 precursor area,S23_MS1 precursor area,S25_MS1 precursor area,S26_MS1 precursor area,S27_MS1 precursor area,S28_MS1 precursor area,S29_MS1 precursor area,S3_MS1 precursor area,S30_MS1 precursor area,S31_MS1 precursor area,S32_MS1 precursor area,S33_MS1 precursor area,S34_MS1 precursor area,S35_MS1 precursor area,S36_MS1 precursor area,S37_MS1 precursor area,S38_MS1 precursor area,S4_MS1 precursor area,S5_MS1 precursor area,S6_MS1 precursor area,S7_MS1 precursor area,S8_MS1 precursor area,S9_MS1 precursor area
TTYH3,NA,NA,NA,26833822.54,119982338.5,NA,NA,177409283.9,38834173.26,324805933.1,NA,343700971.1,356267050.7,238794676.8,254787218.9,181804262.2,200833139.4,195403029.7,NA,NA,NA,NA,221436413.1,174004974.7,NA,NA,NA,NA,NA,NA,NA,63129976.49,NA,166540568.4,NA,NA,NA
PIK3R1,4756650927,253820290.1,NA,62499505.34,NA,303401282,144942220.4,NA,108652904.3,NA,NA,276611296.7,NA,214838858.7,137935443.8,332871629.8,NA,262811143.3,NA,270090500.3,3001140273,NA,638446639.1,NA,416791157.8,312015200,NA,NA,NA,NA,761632939.3,NA,NA,281851025.5,147173259.4,772569073.3,NA
KLHL7,407802860,236313786,125411720.3,NA,147064802.8,NA,NA,NA,244223443.7,143404360.3,4762295268,179434716.5,NA,NA,NA,NA,NA,NA,175283453,NA,NA,151665255.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,220818480.4,110306493.3,246245964.1,NA,429861859.6,184684345.5
ARMC6,810194500.6,1009460651,831714959.8,905699465.3,873828098.3,920996053.5,981117045.3,908684733,2078983814,811475933.7,1094777589,1015985596,NA,1003936080,1044029840,1248138967,468581158.1,772352579,5995476324,1247741450,1253590580,1026189974,859038941.7,1177458562,1116034241,776603588.6,985601512.1,719018018.9,787924541.3,1204831275,877666836.8,1027307917,907804249.8,1720267062,786730497.9,1518971435,1195274591
COQ6,139154329.1,152788217.2,314649356.3,111614014.5,87678082.52,124768840.5,380991376.3,202916308.8,145498460,364855979.1,397410799.9,365653538.7,NA,292097667.4,190871358.8,758454539.6,251088110.1,354777493.4,288980633,318869278,289327189.2,335407055.6,172022839.4,304629561.5,448573512.3,391478864.5,258142387.3,280768080.2,303443013.1,378903232,366224059.3,492013402.7,138506877.8,NA,318693865,528956890.1,189543328.2
UNC13B,85393114.99,NA,NA,NA,1302832335,NA,1122895693,1010839161,909510211.6,700651715.9,NA,36068797.89,NA,995509054.1,NA,NA,22348681.23,851834288.9,NA,789975089.7,988061128.7,NA,964109642.9,NA,NA,NA,251352058,NA,NA,NA,NA,1387378421,371231184.3,15592538.33,744085482,NA,1338176093
TRMT11,262073973.5,547678629.2,1874271098,516915184.7,639189751.3,427949665.1,444632432.7,367504652.3,526479910.3,501749897.4,443884158.7,518758391.4,NA,334319542.7,852738002.3,1807976802,891752394.2,1222531703,1585993717,2354493324,1927472040,221286511.4,1369285938,1716834539,117779917.3,210656080.8,337512140.7,233418975.2,163810338.4,496541410.9,94942109.54,456894007,755461692.6,414062343.6,143177546.1,517630103.4,524291223.7
EED,207062790.6,212929785.3,191735601,165001353.4,246944193.9,2293531057,329415553.3,324486095.2,1690657480,282136253.4,289981202.5,334534487.2,NA,508935233.5,1765956949,562077722.8,1158107500,166113976.6,499616314.6,700407063.6,150741242,328964344.4,386456540.7,350335921.5,371273925.1,318491210,NA,341975094.9,545511589.4,241269949.3,383148760.7,251853999.9,2115792649,181621247.3,178730129.7,299365440.3,1612138956
YIF1B,779258454.4,1793528970,511941942.2,761195958.8,698877873.5,685682685.2,812186169.2,601203111.5,802818279,671195219.6,1524878358,796057524.6,NA,638214838.9,530271491.1,812569291,402825771.3,730955791.4,697338359.5,1076287804,1189813431,859115598.7,857712942.8,1293381106,628630667.7,647109054,564114724,386192834.4,915809214.5,657358577.1,694194797.8,616347782.6,770311691.9,599445536.6,554999353.8,1395234560,1418076851
GNS,2798941697,3384923518,2214674261,3760177029,3137364145,1898916856,4856649188,3300689863,4014528668,2644370212,2523946568,3060118562,4259261205,3494689752,2535922998,3995837870,2072082178,3834157254,5463481278,2897673935,4047307229,2096222493,4084490139,2289966707,4094583019,2667526338,3666737654,2218551674,3102500823,2167212441,1766135370,3874087629,2530836385,2771275478,4792876603,2724391975,3197262287
RCOR3,374100720.7,218754285.8,88844406.94,176878106.9,272720186.9,203478695,128014582.6,NA,191316944,NA,425538097.3,175394858,NA,NA,NA,433769523.8,NA,NA,734933996.1,696181180.2,NA,107871758.1,NA,112740275.1,176827180.2,157233957.5,NA,304781701.7,270645613.4,280665018.5,2252503592,324120888.1,156350359.5,473827386.3,118864537.3,984155029.9,132053234.3
LETMD1,137660543.9,158270983.6,103876536.1,352077905.3,130013659.8,79337381.76,101137175.6,124951542.6,287170252.8,361104091.1,NA,NA,NA,170029441.2,124725758.1,108987345.2,76504421.26,96515403.5,NA,158746990.5,NA,152907146.5,79602300.88,130144786.3,142682027.1,149892123.1,209860049.6,124097211.7,141942640.6,215542406.5,129988041.1,120107657.7,NA,NA,191242351.8,468611794.7,137999692.6
LIN54,88551118.92,205542662.9,NA,NA,NA,NA,159858929.4,192810040.9,224049054.5,201577093.8,NA,109786353.2,NA,226885302.8,192875501.5,338297490.2,183077111,230941543.5,264151638.2,304268350.5,NA,183485067.1,142615276.4,264020539.5,NA,206531936.4,171058626.6,NA,NA,NA,NA,NA,218854922.3,254501895.4,NA,NA,NA
CD99L2,1807573459,1706617754,1382696845,851931424.7,2390549872,1386178318,2452080987,2092081632,1775742923,1680271240,2698350768,2864131250,NA,341307422.7,1956946552,4356531846,1938820322,3781570956,3626135571,4362914832,4140703192,2576784187,2739015543,3054730104,2641518644,1355257181,2159276903,2184674621,1605422127,1992218117,815420025.1,2826721721,1225233427,3028948814,2542064163,1799593512,1397135106
BPNT1,311378879.7,238407021.9,NA,96358017.78,187375804,179617852,128525554,436754520.2,226664710.9,161578342.2,1097073150,169962360.7,NA,210524175.8,128122230.6,177786348.5,NA,213692274,252078230.7,283032594.9,216073650.4,136645394.6,295000989.2,NA,NA,175033208.1,273548155.5,351343175.3,330622240.3,278470647.2,210681664.8,190111262.3,424617877.5,443620578,150267474.4,205494159.7,216967195
ATP2C1,532860590.9,439121674.2,461898798.7,820604414.6,559977357.9,391417338.9,345856549.8,422115832.9,439475309.2,471904829.6,199952317.3,386343602,NA,443941840.3,307206547.6,327469863.6,229198141.8,483046960.4,196553251.8,399387332.3,806984568.6,484059737.2,337928430.9,713029971.4,148182327.4,708922722.6,524278536.9,NA,506885833,44963240.17,238468624.5,103246995.1,284871307,257795530.9,242444930.6,425803605.7,628424208.8
ZMIZ2,NA,329209835.4,NA,NA,375815679,348459799,NA,124083798.2,446020074.5,230147157.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244544112.9,185578199.6,NA,NA,286867720.5,47274461.55
TMEM222,NA,195160616.5,NA,272089031.3,NA,268220776.5,320617172.3,302513401.9,NA,NA,242188660.4,NA,NA,NA,NA,NA,133823936.4,NA,NA,353683947.4,NA,NA,223213208.5,NA,148527411.5,171729251.1,NA,NA,NA,107324966.1,NA,NA,NA,NA,NA,NA,NA
SUMO3,1246051148,6921345777,6390225940,7273270124,1684513155,6946598621,7934181117,7264663648,7489566471,7573078880,6758123562,1168547822,1277478002,7785468269,6264562521,8959800661,4309795296,7400161054,11504690181,9507475265,1799367802,7138738244,1822755639,2530435989,7689674954,1456195333,2100805694,5168901443,5727430909,2049183719,2074314822,7508967621,5672826621,8343194281,8642644936,2632120963,1430469292
SUMO2,5745842739,6344510589,29161483518,5959213913,6621113180,5616548563,5834533911,34622311383,5613789918,4653274347,6451009745,18253159754,5463188002,36594969273,5466446751,48792890490,26985844555,37450784637,64661578356,55792296047,7537978116,5428855135,41760977964,46609784005,42981930308,29917982889,36895128736,32198451056,37484593354,7655895935,6813087477,5517216920,28996881246,8474233756,6337641368,40256512174,5410909289
SLC39A9,963022396.2,757999876.5,1255814008,945187301.6,287766096.3,896109681.7,1364532432,1155134064,1058838038,898810633.9,1290530267,1072615044,423472736,976994137.3,792014098.6,495772565.8,220011380.9,1069390482,367012096.2,501470909.3,1375695384,1114585411,643852066.6,1269535537,435326119,643642486.7,390250957.4,NA,NA,919974824.7,234256836.2,1051179968,977367260.4,786691248.2,1496205674,1513549106,1157032362
MPDU1,457349018.5,466782574.2,345462639.2,390734592.4,384451441.4,442418678.7,410607130.6,294737748.1,427591688.8,466683487.4,305717912.1,390876677.3,NA,221746841.2,279272891.9,246512091.4,242818997.7,226778953.6,232623511.4,135111535.3,185225474.5,258411737.9,233527998.6,377002059.7,301527810.5,256829682.4,335359589.5,274678475.1,311361029.1,299399080.5,377304020.9,263749879.4,377277551.2,357807718.9,294352421.3,438993962.7,399864808.8
SLC43A2,NA,NA,NA,NA,103876576.4,NA,362707844.9,NA,74104692.56,89863090.34,NA,50150878.18,NA,NA,88040403.4,NA,NA,87412130.7,NA,NA,279059892.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,146254903.9,NA,38915951.17,NA,NA,NA,446142998.8
MORC2,NA,NA,1428175853,224421326.6,171933150.2,128262863.9,165676115.1,312391039.6,276016240.2,176061928.2,120186555.6,464167608.5,NA,200634888.4,465401670,255690505.2,187151377.4,2731974027,168071625.9,421834433.1,285966616.5,196364069.3,91718410.63,124141233.5,94372511.93,207009122.9,243796530.1,215669951.5,285042703,162054075.3,286359805.3,240363863,120098156.2,221237859.9,607285460.9,122146404,NA
NDE1,NA,NA,366734296.5,NA,296857576.5,6437082790,NA,NA,NA,193466777.9,250155582.2,NA,NA,NA,391713232.4,518969253.8,249373145.4,584593966.8,783080240.4,584568002.3,537522981.5,351733768.8,472987799,616550223.1,NA,394433387.1,NA,NA,29121841.94,399389588.9,NA,366514758.8,424446055,NA,390249032.9,376388525.8,NA
NDEL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110598220.9,NA,NA,NA,NA,NA,NA,NA,NA,140416827.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINS3,264335736.6,150911052.1,159054699.8,213407677.7,275417620.3,248984381.9,151126926.2,158429793.6,309713949.6,232590295.7,124398208.6,182594288.6,NA,477391047.6,206844890.2,649484022,501699731.5,1379368679,1340757820,836187575.7,367384370.1,136411855.2,346997033.8,839285466.3,735743616.1,240549803.7,496798187.5,179479504.2,489631065.1,411606477.7,916423851.4,163017600.2,430366764.4,258008619.1,NA,NA,193670638.4
BRMS1L,154394245.9,NA,150457257.7,NA,199036320.1,239907718.1,NA,157484933.8,NA,185768495.1,180788310,164546765.6,NA,229531056.9,166390341.2,294985991.2,76617034.34,373146210.4,167298895,148175482.8,259905769.3,NA,2549062493,614420592.3,129510276.7,NA,195170296.7,136102366.9,266408587.5,42836792.91,NA,NA,NA,97434253.68,132639749.2,166752063.3,NA
VHL,NA,NA,NA,506155073.9,519055761.8,NA,492329728.5,NA,NA,4436882242,572166303.3,NA,NA,2329576084,1527479668,NA,NA,2040188452,NA,NA,NA,NA,557170698.9,NA,NA,NA,NA,NA,NA,72546680.88,NA,38164918.56,NA,628365639,NA,NA,471734908.2
IMUP,148028431,714810878.2,1444900785,1433880456,NA,NA,237188321.2,NA,NA,369661806.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571482653.5,NA,563934168,830499350.7,756562067.4,594776973.5,NA,NA,NA,505555219.6,484916925.7,NA,NA,NA,NA,125233398.2,742684063.5
CLASRP,134975189.8,219628376,232018548.6,NA,77662970.53,330554263.1,707406567.7,235658559.4,284212130.6,345836176.3,NA,157190928.4,162377473.4,192716663.9,253225900.7,473955086.5,156774684.5,136580984.1,165419508.4,237925061.4,484288585.8,216182468.1,412727951.2,282140066.7,299049822.1,292051180.6,852060154.8,277540904.1,232411617.3,250609012.9,75695500.94,254869070.6,556886505.4,106949794.7,248868155.5,253230209.4,164211955.1
GGT1,233315385.4,170410296.1,184631964.4,145752843.6,85632127.59,NA,356397979.6,361516141.1,12526154021,275272495.9,NA,198219747,NA,NA,215547479.1,NA,131647177.6,NA,312648238.8,243857942.1,NA,366401282.8,NA,275986743.3,280490247.1,NA,78798922.61,180944419.2,132586111,1274681173,259741656.5,481713711.5,158893803.7,64291393.59,260766567.7,350429892.9,5592584229
IFRD1,NA,NA,102692125.5,275259633.9,NA,NA,270993528.9,383268017.8,NA,197208558.7,385992255.6,NA,NA,288902223.4,NA,NA,45852513.98,284310897,330735729.3,NA,329328626.9,1459360930,164863338.5,NA,179165014.1,189544188.7,NA,NA,230876920.9,NA,NA,345051865.3,NA,NA,358878265.5,NA,1014079436
ARL6IP4,1047799576,1329336372,979637638.4,2119488659,1257329088,1371441013,857820243.6,859685422.5,1426412835,733135531.9,1151863895,1099526310,NA,1160481257,1473445798,1030765706,581278811.5,1441729260,847441703.2,1458338930,1231066532,1208333170,1701980567,961203824.3,103135371.1,656724237.3,988150861.5,792979640.2,1691852846,1202618655,751626477.6,6815695114,837087644.6,714461231.1,1258322367,1678353372,1059558803
TMEM161A,859188415.3,1004498641,NA,NA,1244379081,381672684.7,NA,461738212.9,1018646407,NA,229614347.8,NA,NA,548515170.1,1059831290,505151686.4,336362175.9,70112778.81,NA,788940315.4,408345207.1,461547184.2,NA,381486158.4,549780476.6,567346763.9,410334067.2,348110990,1094792018,546864212,458469542.5,513742440.6,NA,NA,925856414.3,1233797025,NA
ATF2,459313914.1,NA,NA,NA,597150727.9,NA,NA,NA,104681743.4,NA,NA,NA,NA,NA,NA,NA,NA,476712942.7,152656359.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451632727.5,NA,NA,NA,NA
ATF7,NA,NA,NA,NA,5417489216,178509495.9,NA,NA,91937533.39,NA,NA,NA,NA,NA,NA,642522084.3,NA,NA,316475912.4,381810580.9,NA,NA,NA,NA,128915547.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFS1,1038802974,1056771787,1373665573,2857709682,837123295.1,1111292586,3394027989,3063059435,1273561538,957647683.8,4445522661,1144686341,201272656.6,4556565763,3449873569,4392469271,1654330598,848606380.7,3580527128,4032105548,3511260744,4257690954,3472544888,3885473559,3931626186,2695148248,3259732971,3151661978,3496294520,5178262575,4889562182,1814632448,667522194.8,1105715198,2142533707,2831738208,3418935916
KDELR3,122438411,294709762.3,80138431.34,265770759.2,205797449.1,136889022.8,484607427.1,58296810.12,77802988.74,199020127,37821633.2,NA,NA,NA,28711287.35,90664805.67,72197184.11,NA,NA,23924225.74,NA,227592011,1077182734,1246030412,27868775.39,NA,15424987.38,35655895.71,15153213.76,NA,149208746.7,262922195.9,480194577.3,119528803.9,122319692.3,224150552.3,178277305.2
BRD1,151333986.3,NA,NA,NA,NA,256941669.2,NA,NA,NA,NA,NA,NA,NA,287385243.7,NA,267615590.4,181099176.5,291370867.7,NA,247433065.2,385438533.4,NA,22650206.97,341648073.9,NA,31055476.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WIPF1,NA,539176068,NA,278014435.6,213114213.4,477452485.6,324502452.7,292227969,604428680.4,304128641.6,512631831.7,597791970.8,NA,372807139.4,340972191.8,435527929.6,279998859.6,246205159.3,NA,312650592.8,457400391.1,518775867.7,NA,270581939.5,NA,465395258.1,248431450.7,NA,93416507.48,249798492.5,175075575.6,360125072.4,159626304,NA,292578879.9,NA,441091141.1
LENG8,324311800.1,267520750,228541046.8,327957853.8,161554189.9,363458638.2,380729790.7,261333049,305357675.8,308864347.9,216744736.3,345491674.6,NA,417792933.2,253778364.9,279823330.9,120230344.1,74944957.46,234140106.6,370271929.3,644480526.3,492238437.4,574599289,526718695.5,247683521.4,220549358.9,140777948.5,228786460,253697516,251044591.9,199748015.6,244736098.2,NA,227305581.6,242035289.8,378304780.9,216848694.1
NPNT,126254057.3,199230475.8,NA,219574788,341507265.7,345640278.3,167600224.5,NA,NA,NA,200568452.9,137455790.4,121768497.2,364399851.2,381476288.7,451716936.3,NA,NA,NA,NA,190274465.3,174823125.2,NA,308380180.7,155621698.2,778287169.1,635806948.6,557843090.2,476719755,471040931.4,523497150.1,NA,1329052436,347655820,NA,NA,202246774.3
TRIM13,NA,NA,NA,NA,NA,NA,NA,NA,19552666.57,NA,NA,54601753.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MGA,NA,447330643.9,237357224.4,145451420.4,NA,208401205.5,272135804.6,NA,468259445.5,210566365.2,NA,228594119.7,NA,202713509.3,2007276523,2682748694,201441942,1561212290,2166006689,281638674.6,2157319208,189556355.5,1979628077,2592919612,2383577292,388303280.2,192686753.6,152623976.8,142684046.8,NA,NA,257409828.8,383296654.7,202283337.9,170720921.7,398912960.6,252215356.2
HAX1,289353722.1,204495622.4,240929393.8,219540814.9,199597391.5,194847923.5,168541294.5,192819171.4,179777383.2,146010725.7,244930561.1,206839356.8,NA,267024231.6,205136968.9,445348158.6,232688084.8,1729442403,768541751.9,907104982.6,288552154.2,118267622.2,284936366.3,327172925.1,386173971.2,197597436.8,157544138.2,276609557.3,141427394.7,227960816.5,117914810.7,252634418.5,188866916.1,240373675.1,238619746.7,584436403,205503397.5
TJAP1,168388087.4,283269213.3,339467648.3,271088301.9,184754032.5,306248057.9,466684034,317735708.4,304826586.8,187500792.5,167744907.5,344812294.8,465564833.2,417828073.6,271014237.3,297551726.4,208856915.7,259463738.6,434985009.6,211189203.3,340828816.5,369191858.4,250429405.9,477021840.8,525755604.6,142721747.6,270268022.9,48830642.56,112449106.2,80145723.93,17748798660,299501875.1,137383863.9,359785608.6,328630866.4,813676099.7,169881721.4
PARP9,NA,NA,NA,574434645.2,378727987.9,NA,NA,NA,NA,359880403.7,NA,NA,NA,284895168.7,235087053.7,NA,135848370.9,167030075.1,NA,50240693.75,296328141.6,NA,NA,343035015.8,NA,NA,274556042,NA,NA,215807409.6,285873452.5,NA,NA,NA,NA,NA,NA
SMPD1,221243502.6,142646326.4,137921873.1,40346941.65,617338875.4,359691335.5,776965664.8,221121300.8,202629526.3,276518870.7,215393113.3,202502838.4,350665944.9,233030206.2,181360166.5,228302426.7,221488257.5,790917074,245638887.8,183206789.5,210327319.8,205292597.1,202284437.1,239661145.7,217160524.8,205985118.8,287912167.8,NA,211905467,163082129.3,247635320.6,261083193.3,145466873.3,173308705,275948915.1,223496781.5,281232748.9
SHOC2,NA,194017382.4,131420302.2,103677807.5,212681271.1,213207795.3,210616607.1,252358710.5,173459070.8,227006905.2,253667323.9,256981735.1,NA,335256075.4,274768026.4,247376234.6,145546895.9,339096466.2,330167734.6,265761462.1,276224588.8,160651563.5,321089468.1,295417273.9,251630377.5,235116534.2,309846048.3,265146647.2,290127200.2,200087805.5,253211767.1,165800269.7,225688665.1,362641414.1,149974538,278757786.9,401756426.9
PARP14,338801834.3,755745717.6,238970713.2,126115325.9,383367536,192165831.3,192885956.9,408028628,311518434.8,911330029.4,166332375.7,296774604.3,NA,155726054.6,134403024,123869879.2,580527547.6,235928236.1,NA,138007672.7,368941342.3,163074689.1,388041792.7,170619225.9,154771938.9,274781421,188186187.4,139799711.9,151892786.3,212602920,247099260.4,1068039367,197949186.1,182160916,238250659.9,345982098.6,329725622.6
SMARCE1,1062878541,759753513.2,797912522.1,932285864,1064979328,945105416.6,797172067.4,4125611512,1356162668,902066775.8,797573531.6,1303730427,397587259.4,1603130006,1181623002,1338108311,1083001832,1046658705,3034340487,3183646227,2621728929,1313374438,936270428,1282626368,830881845.6,881108269.5,910354267.6,565293123.7,1017297570,802199449.2,756344037.7,1349073297,954270598.7,1158293652,947157575,937344217.1,1242591513
PARVB,421237641,269069930.4,259402906.1,154099019.6,1530520168,202598427.6,227193860.7,212156399.6,196319630.1,272130031.1,299475601.1,302016535.5,NA,604038600.4,620592285.1,263222323,282520699.2,997034301.8,276051850.4,628605159.8,265841275.9,343447335.3,204371600.5,241673609.3,231927269.3,28325471.97,NA,171572659.6,154252927.2,262440630.2,209616545.5,290212769.1,278284182.4,370107983.1,407196278.4,2525213085,276352455.5
MTERF3,188763921.8,132900055.4,716828897.2,NA,NA,NA,NA,NA,202810954.2,105641256.9,169996405.1,162595996.6,NA,120051060.8,NA,NA,NA,NA,112924048.8,NA,NA,197918218.3,NA,NA,NA,NA,NA,NA,297412065.1,3128056148,291095289.3,285158440.5,145054461.8,153423816.5,193623113.2,254703139.1,164585164.5
VRK2,131177728.6,NA,NA,NA,NA,110023158.3,NA,NA,NA,205129448.5,NA,201302904,NA,NA,36916008.07,319349561,266502169.8,NA,346596132.5,495827979.2,427511286,171683968.8,96840419.13,433792034.4,330568204.9,135420984.7,556412799.5,202177178.3,1147510506,402263155,231830892.5,91203510.67,208597022.1,NA,NA,NA,NA
WWC2,295696053,175768207.1,292039171.2,268460873,214272648.6,253563541.2,212808120.7,NA,247715733.3,298090312.9,179793797.4,317446366,NA,NA,132769013.2,267034748.3,NA,NA,246729265.1,250075270.5,NA,305989552.9,NA,424944685,281669263.1,566541701.6,NA,NA,NA,NA,NA,214418797.5,196923789.2,301603965,217159509.5,432371871.1,316450004.6
NADK2,497129719.3,3432824986,3896295010,440449863.9,2562753443,758641961.3,NA,544731586.5,11217568877,8019438594,429961304.7,6829298974,NA,2819804162,607626482,222424356,278969420.3,NA,233696277.2,407585091.1,512216531.2,811209957.2,253748673.3,909622181.9,413265633.2,1475669146,664710990.7,899586362.7,1091319835,446719710.8,354281144.3,2637077287,5572971222,7936255370,1344619829,9212251457,6301832960
PANX1,286206603.2,433539894.1,308675272.5,377292370.5,422143086.6,406319490.4,321710119.7,325388300.1,517045278.5,336871337.5,402481273.7,367528219.2,NA,410443640.5,399038043.2,370221037.4,245259630.2,563733864,557914683.3,190174882.6,338671816.2,414429409.7,420855971,NA,164074190.3,422894860.6,437317712.4,NA,159516939.5,256509427.6,NA,365919092.2,290517797.7,366983556.3,441754232.5,436585800.8,403693004.3
STXBP5,326018552.2,308960631.3,NA,NA,223195129.4,312475768.3,162668875.9,180565029.3,1090860255,981566307.6,NA,NA,NA,174144201,NA,NA,82725744.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,212400729.6,110207265.1,NA,NA,NA,NA,NA,102983830.2,NA,139483443.7,286384945.4
RNF41,NA,160962044.3,NA,NA,NA,NA,175792072.3,NA,NA,169150313.2,217265117.4,154057037.6,NA,NA,128432269.6,NA,62604410.41,NA,162566876.9,NA,NA,170538539.3,NA,NA,NA,127898419,NA,NA,NA,NA,NA,179743878.9,61191875.02,230659063.3,219952993.3,309565191.8,NA
HNRNPK,747250176.8,632240205.3,702953850.8,662267223.4,827989850.8,1002248460,845907231.9,539621333,840925867.3,720997122.9,650179804.2,890116406.2,NA,1245802599,823092761.7,745412564.2,603387756.4,513368882,615405263.8,1038099809,922311804.1,1117984368,611905964,475400315.9,924116490.3,654906489.3,639796234.4,1156403044,NA,NA,NA,NA,1084860622,1001437487,411903178.4,478310284.5,621398912.6
